Date,AAPL,MSFT,GOOGL,AMZN,NVDA
2015-05-11,28.205657958984375,40.573177337646484,27.0653018951416,21.642499923706055,0.49688783288002014
2015-05-12,28.105180740356445,40.5560417175293,26.715694427490234,21.551000595092773,0.5017049312591553
2015-05-13,28.136442184448242,40.795875549316406,26.75338363647461,21.3435001373291,0.5045953392982483
2015-05-14,28.792905807495117,41.72946548461914,27.23490333557129,21.61400032043457,0.5127843618392944
2015-05-15,28.752710342407227,41.36973190307617,27.100513458251953,21.299999237060547,0.5130251049995422
2015-05-18,29.06978416442871,41.121341705322266,27.10944175720215,21.261999130249023,0.5123029947280884
2015-05-19,29.042991638183594,41.01790237426758,27.23887062072754,21.085500717163086,0.5091087818145752
2015-05-20,29.040754318237305,41.01790237426758,27.399045944213867,21.19300079345703,0.5091087818145752
2015-05-21,29.33772850036621,40.87995910644531,27.61228370666504,21.581499099731445,0.5054793357849121
2015-05-22,29.59450340270996,40.43166732788086,27.49872398376465,21.381500244140625,0.5047532916069031
2015-05-26,28.942506790161133,40.16442108154297,27.13522720336914,21.273500442504883,0.5016076564788818
2015-05-27,29.482860565185547,41.04375457763672,27.485332489013672,21.570999145507812,0.5284662842750549
2015-05-28,29.42481803894043,40.90583038330078,27.48186683654785,21.328500747680664,0.5357256531715393
2015-05-29,29.089874267578125,40.39719009399414,27.04249382019043,21.46150016784668,0.5354837775230408
2015-06-01,29.147932052612305,40.71615982055664,27.235401153564453,21.54599952697754,0.5415329337120056
2015-06-02,29.0184268951416,40.44893264770508,27.470458984375,21.54949951171875,0.530886173248291
2015-06-03,29.054149627685547,40.38856506347656,27.536907196044922,21.829500198364258,0.5250789523124695
2015-06-04,28.884456634521484,39.966148376464844,27.358379364013672,21.538999557495117,0.5345158576965332
2015-06-05,28.725910186767578,39.7765007019043,27.251264572143555,21.34749984741211,0.5386292934417725
2015-06-08,28.53612518310547,39.42304229736328,26.95124626159668,21.174999237060547,0.5262885689735413
2015-06-09,28.451276779174805,39.35406494140625,26.88578987121582,21.27400016784668,0.5289503335952759
2015-06-10,28.77727508544922,40.181671142578125,27.40351104736328,21.53849983215332,0.5195136070251465
2015-06-11,28.712522506713867,40.03512191772461,27.27655792236328,21.648500442504883,0.5250789523124695
2015-06-12,28.39545440673828,39.62993621826172,27.14911460876465,21.496000289916992,0.5108025074005127
2015-06-15,28.339630126953125,39.207523345947266,26.927448272705078,21.183500289916992,0.5098345875740051
2015-06-16,28.49146270751953,39.509246826171875,27.020179748535156,21.363000869750977,0.5161257386207581
2015-06-17,28.424480438232422,39.62993621826172,27.105968475341797,21.390499114990234,0.522175133228302
2015-06-18,28.55398178100586,40.276485443115234,27.581043243408203,21.969499588012695,0.530886173248291
2015-06-19,28.2681827545166,39.74200439453125,27.64749526977539,21.746000289916992,0.5291922688484192
2015-06-22,28.49370002746582,39.85408401489258,27.754608154296875,21.81450080871582,0.5270146131515503
2015-06-23,28.364194869995117,39.578216552734375,27.938587188720703,22.29949951171875,0.5134642124176025
2015-06-24,28.60533905029297,39.345458984375,27.699562072753906,22.04199981689453,0.5083827376365662
2015-06-25,28.469139099121094,39.35406494140625,27.66881561279297,22.0049991607666,0.5122544765472412
2015-06-26,28.301668167114258,39.01786804199219,27.426321029663086,21.905000686645508,0.5018495917320251
2015-06-29,27.80597686767578,38.2506103515625,26.840662002563477,21.493000030517578,0.48684731125831604
2015-06-30,28.006935119628906,38.06096649169922,26.780656814575195,21.704500198364258,0.4866051971912384
2015-07-01,28.2681827545166,38.319583892822266,26.942323684692383,21.86949920654297,0.49362248182296753
2015-07-02,28.23245620727539,38.27647018432617,27.142669677734375,21.885499954223633,0.4941064417362213
2015-07-06,28.134206771850586,38.26785659790039,27.057369232177734,21.802000045776367,0.48805710673332214
2015-07-07,28.06498908996582,38.19026184082031,27.276065826416016,21.836000442504883,0.4788622558116913
2015-07-08,27.368331909179688,38.13853454589844,26.862977981567383,21.485000610351562,0.47547465562820435
2015-07-09,26.81011962890625,38.37990951538086,27.009265899658203,21.719499588012695,0.4696671664714813
2015-07-10,27.526865005493164,38.4575080871582,27.577573776245117,22.175500869750977,0.47789430618286133
2015-07-13,28.058290481567383,39.259254455566406,28.352169036865234,22.778499603271484,0.48104003071784973
2015-07-14,28.047121047973633,39.32821273803711,28.96956443786621,23.278499603271484,0.48128199577331543
2015-07-15,28.31730079650879,39.44890213012695,28.958654403686523,23.059499740600586,0.47789430618286133
2015-07-16,28.694652557373047,40.22477722167969,29.84235382080078,23.77400016784668,0.4885411262512207
2015-07-17,28.942506790161133,40.19029235839844,34.694244384765625,24.15049934387207,0.4856375455856323
2015-07-20,29.489559173583984,40.44893264770508,34.3580322265625,24.405000686645508,0.47668445110321045
2015-07-21,29.194812774658203,40.75925827026367,34.482505798339844,24.399999618530273,0.4788622558116913
2015-07-22,27.960039138793945,39.259254455566406,34.4701042175293,24.41349983215332,0.4696671664714813
2015-07-23,27.946638107299805,39.75063705444336,33.459957122802734,24.108999252319336,0.47547465562820435
2015-07-24,27.799274444580078,39.60407638549805,32.47013473510742,26.47100067138672,0.4699091911315918
2015-07-27,27.41299057006836,39.09544372558594,32.64370346069336,26.570499420166016,0.4672476351261139
2015-07-28,27.549190521240234,39.086822509765625,32.71263122558594,26.30150032043457,0.47741037607192993
2015-07-29,27.462116241455078,39.90580749511719,32.80039978027344,26.450000762939453,0.48321765661239624
2015-07-30,27.32366943359375,40.414432525634766,32.95562744140625,26.83799934387207,0.4844276010990143
2015-07-31,27.084760665893555,40.259254455566406,32.60552215576172,26.8075008392334,0.48273369669914246
2015-08-03,26.44615364074707,40.35407638549805,32.96355438232422,26.75149917602539,0.4909607470035553
2015-08-04,25.5976619720459,40.983402252197266,32.792964935302734,26.594999313354492,0.49289652705192566
2015-08-05,25.76735496520996,41.01790237426758,33.388545989990234,26.850500106811523,0.49797797203063965
2015-08-06,25.82343101501465,40.19029235839844,33.23283386230469,26.472999572753906,0.4948323965072632
2015-08-07,25.910913467407227,40.29372787475586,32.94719314575195,26.131000518798828,0.5560511946678162
2015-08-10,26.852962493896484,40.802371978759766,32.88521194458008,26.200000762939453,0.5754089951515198
2015-08-11,25.455583572387695,40.009246826171875,34.23207092285156,26.37299919128418,0.5725054740905762
2015-08-12,25.848106384277344,40.29372787475586,34.29009246826172,26.295499801635742,0.5739569067955017
2015-08-13,25.827922821044922,40.28512954711914,34.04412841796875,26.482999801635742,0.5691178441047668
2015-08-14,26.009601593017578,40.51788330078125,34.185951232910156,26.576000213623047,0.5696016550064087
2015-08-17,26.27876091003418,40.793766021728516,34.42101287841797,26.76099967956543,0.5659723281860352
2015-08-18,26.130718231201172,41.01936721801758,34.15422058105469,26.750999450683594,0.5608208775520325
2015-08-19,25.796518325805664,40.44664001464844,34.41754150390625,26.645999908447266,0.5586338639259338
2015-08-20,25.267175674438477,39.62226486206055,33.69550704956055,25.788999557495117,0.5384654998779297
2015-08-21,23.721759796142578,37.3747444152832,31.937536239624023,24.723499298095703,0.5216993689537048
2015-08-24,23.129615783691406,36.168548583984375,30.652162551879883,23.168500900268555,0.5032322406768799
2015-08-25,23.2686824798584,35.118553161621094,30.372472763061523,23.318500518798828,0.4927835762500763
2015-08-26,24.60325050354004,37.062347412109375,32.71660232543945,25.03849983215332,0.5299609899520874
2015-08-27,25.32773208618164,38.094993591308594,33.12422561645508,25.918500900268555,0.549886167049408
2015-08-28,25.410730361938477,38.12103271484375,32.714115142822266,25.90049934387207,0.5523161292076111
2015-08-31,25.291845321655273,37.76524353027344,32.125484466552734,25.644500732421875,0.5462411642074585
2015-09-01,24.161388397216797,36.2900390625,31.219968795776367,24.82699966430664,0.5238863229751587
2015-09-02,25.19764518737793,37.62639236450195,31.981176376342773,25.52750015258789,0.5396802425384521
2015-09-03,24.755773544311523,37.74789810180664,31.59139633178711,25.236000061035156,0.5411384701728821
2015-09-04,24.509044647216797,36.97557830810547,31.190214157104492,24.950000762939453,0.5285030603408813
2015-09-08,25.190916061401367,38.0863151550293,31.930097579956055,25.87700080871582,0.5511008501052856
2015-09-09,24.706430435180664,37.3747444152832,31.90679359436035,25.844499588012695,0.5401665568351746
2015-09-10,25.249235153198242,37.56565475463867,32.28715133666992,26.11199951171875,0.5486711859703064
2015-09-11,25.617076873779297,37.73053741455078,32.49641799926758,26.472000122070312,0.5503721237182617
2015-09-14,25.863807678222656,37.34871292114258,32.3560791015625,26.069000244140625,0.5513442158699036
2015-09-15,26.08138084411621,38.16442108154297,32.98091125488281,26.118499755859375,0.5574185252189636
2015-09-16,26.11053466796875,38.44210433959961,33.00322723388672,26.36949920654297,0.5613064169883728
2015-09-17,25.55202865600586,38.398712158203125,33.30820846557617,26.943500518798828,0.5664095282554626
2015-09-18,25.446619033813477,37.73053741455078,32.775115966796875,27.01300048828125,0.5659234523773193
2015-09-21,25.841386795043945,38.2772331237793,33.075626373291016,27.41950035095215,0.5717551112174988
2015-09-22,25.435394287109375,38.094993591308594,32.39227294921875,26.920000076293945,0.5562039613723755
2015-09-23,25.641748428344727,38.0689582824707,32.39674377441406,26.803499221801758,0.558876633644104
2015-09-24,25.794275283813477,38.103668212890625,32.477081298828125,26.6875,0.5695681571960449
2015-09-25,25.729228973388672,38.12971878051758,31.74512481689453,26.212499618530273,0.5736992359161377
2015-09-28,25.220077514648438,37.56565475463867,30.956642150878906,25.202999114990234,0.5661664009094238
2015-09-29,24.461946487426758,37.695804595947266,30.875316619873047,24.803499221801758,0.5761289000511169
2015-09-30,24.740074157714844,38.40740203857422,31.656856536865234,25.594499588012695,0.5989700555801392
2015-10-01,24.578582763671875,38.711116790771484,31.836870193481445,26.035999298095703,0.587306559085846
2015-10-02,24.758018493652344,39.54417037963867,32.580223083496094,26.62700080871582,0.6026149988174438
2015-10-05,24.847742080688477,40.463993072509766,33.3087043762207,27.18400001525879,0.6176803708076477
2015-10-06,24.96661949157715,40.568138122558594,33.30671691894531,26.874000549316406,0.6256988644599915
2015-10-07,24.847742080688477,40.611507415771484,33.22539520263672,27.097000122070312,0.6322597861289978
2015-10-08,24.560632705688477,41.17558288574219,33.07662582397461,26.658000946044922,0.6359044313430786
2015-10-09,25.148298263549805,40.88052749633789,33.28688430786133,26.989999771118164,0.633474588394165
2015-10-12,25.031658172607422,40.785072326660156,33.544254302978516,27.50950050354004,0.6402784585952759
2015-10-13,25.074275970458984,40.68962478637695,33.87849807739258,27.44499969482422,0.6414934396743774
2015-10-14,24.719890594482422,40.507408142089844,33.74162292480469,27.241500854492188,0.6648203134536743
2015-10-15,25.089977264404297,40.793758392333984,34.3669548034668,28.121999740600586,0.6665213108062744
2015-10-16,24.90605926513672,41.22763442993164,34.481014251708984,28.538000106811523,0.6769698858261108
2015-10-19,25.06081771850586,41.323081970214844,34.71062088012695,28.657499313354492,0.6757548451423645
2015-10-20,25.518390655517578,41.4532585144043,33.72129821777344,28.04400062561035,0.6747830510139465
2015-10-21,25.516143798828125,40.95862579345703,33.31465148925781,27.78849983215332,0.6660351753234863
2015-10-22,25.906421661376953,41.678863525390625,33.777828216552734,28.195499420166016,0.6900913119316101
2015-10-23,26.70940589904785,45.878875732421875,35.671669006347656,29.951499938964844,0.6947081685066223
2015-10-26,25.857084274291992,47.076393127441406,36.256343841552734,30.430500030517578,0.6915491223335266
2015-10-27,25.69333839416504,46.5904426574707,36.340641021728516,30.550500869750977,0.691063404083252
2015-10-28,26.75202751159668,46.842079162597656,36.54396438598633,30.854999542236328,0.6966520547866821
2015-10-29,27.034639358520508,46.30408477783203,36.93721008300781,31.327499389648438,0.6725959181785583
2015-10-30,26.80361557006836,45.67927169799805,36.56727600097656,31.295000076293945,0.6893619894981384
2015-11-02,27.180438995361328,46.19993591308594,37.08053207397461,31.417499542236328,0.6973810791969299
2015-11-03,27.49221420288086,46.989601135253906,37.134090423583984,31.265499114990234,0.6925212740898132
2015-11-04,27.364364624023438,47.20655822753906,37.45592498779297,32.04750061035156,0.6811006665229797
2015-11-05,27.238218307495117,47.18920135498047,37.72172927856445,32.782501220703125,0.6733250617980957
2015-11-06,27.26975440979004,47.65778350830078,37.76785659790039,32.96849822998047,0.7666329741477966
2015-11-09,27.159372329711914,46.9983024597168,37.42914962768555,32.77450180053711,0.7632312178611755
2015-11-10,26.30339241027832,46.43424606323242,37.60222244262695,32.98400115966797,0.7486517429351807
2015-11-11,26.154726028442383,46.555728912353516,37.9488525390625,33.662498474121094,0.7413623929023743
2015-11-12,26.06686782836914,46.26935577392578,37.51642990112305,33.279998779296875,0.738689124584198
2015-11-13,25.305500030517578,45.85283279418945,36.70017623901367,32.11750030517578,0.7241097092628479
2015-11-16,25.719980239868164,46.65985870361328,37.213436126708984,32.390499114990234,0.738689124584198
2015-11-17,25.609600067138672,46.275474548339844,36.993247985839844,32.165000915527344,0.738689124584198
2015-11-18,26.4205322265625,47.044254302978516,37.688995361328125,33.176998138427734,0.7568607926368713
2015-11-19,26.756168365478516,47.12287139892578,37.68552780151367,33.063499450683594,0.7590559720993042
2015-11-20,26.87329864501953,47.341278076171875,38.53153610229492,33.42250061035156,0.7656415700912476
2015-11-23,26.524152755737305,47.341278076171875,38.51666259765625,33.949501037597656,0.7541776895523071
2015-11-24,26.7786922454834,47.39369583129883,38.166053771972656,33.557498931884766,0.7602754235267639
2015-11-25,26.587223052978516,46.904476165771484,38.14771270751953,33.766998291015625,0.7592998147010803
2015-11-27,26.537662506103516,47.114139556884766,38.28209686279297,33.66299819946289,0.7656415700912476
2015-11-30,26.64804458618164,47.4810676574707,37.829833984375,33.2400016784668,0.7736908197402954
2015-12-01,26.431787490844727,48.24111557006836,38.86825180053711,33.952999114990234,0.7988137006759644
2015-12-02,26.19301986694336,48.23237228393555,38.57368850708008,33.800498962402344,0.7927161455154419
2015-12-03,25.949743270874023,47.35001754760742,38.09514236450195,33.3125,0.7910082936286926
2015-12-04,26.812477111816406,48.84390640258789,38.64112854003906,33.63199996948242,0.8232049942016602
2015-12-07,26.64353370666504,48.756534576416016,38.33268356323242,33.49150085449219,0.8075946569442749
2015-12-08,26.632278442382812,48.73906326293945,38.43930435180664,33.86650085449219,0.8185707330703735
2015-12-09,26.04434585571289,48.031436920166016,37.81495666503906,33.239498138427734,0.797838032245636
2015-12-10,26.16823959350586,48.284786224365234,37.690486907958984,33.11600112915039,0.8044236302375793
2015-12-11,25.494722366333008,47.22771072387695,37.213436126708984,32.00749969482422,0.7924719452857971
2015-12-14,25.337038040161133,48.17121887207031,37.81446075439453,32.89550018310547,0.7944232225418091
2015-12-15,24.888771057128906,48.223636627197266,37.692970275878906,32.93199920654297,0.8041797876358032
2015-12-16,25.080242156982422,49.036109924316406,38.51120376586914,33.78850173950195,0.8090580105781555
2015-12-17,24.54863739013672,48.66044616699219,38.17597579956055,33.532501220703125,0.7968623042106628
2015-12-18,23.88412094116211,47.28886032104492,37.53229522705078,33.207000732421875,0.7839351296424866
2015-12-21,24.176958084106445,47.90039825439453,37.72817611694336,33.22549819946289,0.8024725914001465
2015-12-22,24.154436111450195,48.35468292236328,38.04207992553711,33.157501220703125,0.8032041788101196
2015-12-23,24.465286254882812,48.765281677246094,38.11051940917969,33.185001373291016,0.8063750267028809
2015-12-24,24.334638595581055,48.634220123291016,37.978111267089844,33.13949966430664,0.8090580105781555
2015-12-28,24.062076568603516,48.878849029541016,38.79138946533203,33.7599983215332,0.808326244354248
2015-12-29,24.49457359313965,49.40302276611328,39.372589111328125,34.69850158691406,0.8214976191520691
2015-12-30,24.174713134765625,49.193363189697266,39.19108581542969,34.45349884033203,0.8144242167472839
2015-12-31,23.71067237854004,48.4682502746582,38.58163070678711,33.794498443603516,0.8039358854293823
2016-01-04,23.730945587158203,47.87419891357422,37.66073226928711,31.84950065612793,0.7895449995994568
2016-01-05,23.136260986328125,48.09259796142578,37.76437759399414,31.68950080871582,0.8022286891937256
2016-01-06,22.68349838256836,47.21897888183594,37.65528106689453,31.63249969482422,0.7690564393997192
2016-01-07,21.72614860534668,45.576568603515625,36.74629592895508,30.39699935913086,0.7385672926902771
2016-01-08,21.841028213500977,45.716373443603516,36.24592590332031,30.352500915527344,0.7227129340171814
2016-01-11,22.19468116760254,45.69014358520508,36.35304260253906,30.886999130249023,0.7239325046539307
2016-01-12,22.516809463500977,46.1094856262207,36.96151351928711,30.894500732421875,0.7361282110214233
2016-01-13,21.93789291381836,45.11355972290039,35.68357467651367,29.090499877929688,0.713688313961029
2016-01-14,22.417692184448242,46.39777755737305,36.26972579956055,29.649999618530273,0.6992974281311035
2016-01-15,21.87932586669922,44.54572296142578,35.233299255371094,28.509000778198242,0.6612471342086792
2016-01-19,21.773448944091797,44.17005920410156,35.65927505493164,28.724000930786133,0.6666130423545837
2016-01-20,21.802743911743164,44.3709831237793,35.63349533081055,28.588499069213867,0.6702718734741211
2016-01-21,21.69236946105957,44.100162506103516,36.035667419433594,28.750999450683594,0.678076982498169
2016-01-22,22.84567642211914,45.68141555786133,36.967464447021484,29.819000244140625,0.6939313411712646
2016-01-25,22.39967155456543,45.244598388671875,36.380313873291016,29.826499938964844,0.6931995749473572
2016-01-26,22.523563385009766,45.576568603515625,36.38874435424805,30.0625,0.700029194355011
2016-01-27,21.043617248535156,44.74664306640625,35.584896087646484,29.167499542236328,0.691736102104187
2016-01-28,21.194538116455078,45.480472564697266,37.10830307006836,31.767499923706055,0.6841749548912048
2016-01-29,21.9266300201416,48.12752914428711,37.755455017089844,29.350000381469727,0.7144199013710022
2016-02-01,21.721643447875977,47.79556655883789,38.222591400146484,28.74049949645996,0.7146639823913574
2016-02-02,21.282392501831055,46.30168151855469,38.725440979003906,27.604999542236328,0.684418797492981
2016-02-03,21.70362663269043,45.567840576171875,37.16185760498047,26.553499221801758,0.6878336071968079
2016-02-04,21.878013610839844,45.428062438964844,36.20228958129883,26.812999725341797,0.6880775690078735
2016-02-05,21.29369354248047,43.82060623168945,34.89955520629883,25.10650062561035,0.644661009311676
2016-02-08,21.517908096313477,43.165382385253906,34.91939163208008,24.405000686645508,0.6151475310325623
2016-02-09,21.51338005065918,43.05182647705078,34.763675689697266,24.103500366210938,0.6217333078384399
2016-02-10,21.350311279296875,43.427486419677734,35.052791595458984,24.52400016784668,0.6202695965766907
2016-02-11,21.22121810913086,43.41000747680664,35.02849197387695,25.19099998474121,0.6170987486839294
2016-02-12,21.286897659301758,44.117637634277344,35.054771423339844,25.354000091552734,0.627587080001831
2016-02-16,21.887075424194336,44.953521728515625,35.58787155151367,26.05500030517578,0.6583200693130493
2016-02-17,22.222259521484375,46.123783111572266,36.29848861694336,26.704999923706055,0.6746622920036316
2016-02-18,21.801013946533203,45.921409606933594,35.5814208984375,26.25,0.732713520526886
2016-02-19,21.751190185546875,45.59586715698242,35.80953598022461,26.7450008392334,0.7424699068069458
2016-02-22,21.941423416137695,46.32615280151367,36.1536865234375,27.975000381469727,0.768812358379364
2016-02-23,21.4454345703125,45.0327262878418,35.57051086425781,27.64699935913086,0.7707637548446655
2016-02-24,21.764780044555664,45.191104888916016,35.74953079223633,27.70199966430664,0.7761297225952148
2016-02-25,21.91425323486328,45.84221649169922,36.15715789794922,27.75749969482422,0.7778371572494507
2016-02-26,21.948225021362305,45.13831329345703,35.9459114074707,27.761499404907227,0.7727149724960327
2016-02-29,21.898395538330078,44.768760681152344,35.567039489746094,27.625999450683594,0.7676965594291687
